"","zip","county","County.FIP","Name","State","State.FIP","County.Name"
"452","46506",18099,99,"Indiana","IN",18,"Marshall County"
"453","46514",18039,39,"Indiana","IN",18,"Elkhart County"
"454","46348",18091,91,"Indiana","IN",18,"LaPorte County"
"455","46349",18111,111,"Indiana","IN",18,"Newton County"
"456","46164",18013,13,"Indiana","IN",18,"Brown County"
"457","46208",18097,97,"Indiana","IN",18,"Marion County"
"458","46147",18011,11,"Indiana","IN",18,"Boone County"
"459","46158",18063,63,"Indiana","IN",18,"Hendricks County"
"460","46206",18097,97,"Indiana","IN",18,"Marion County"
"461","46149",18063,63,"Indiana","IN",18,"Hendricks County"
"462","47541",18037,37,"Indiana","IN",18,"Dubois County"
"463","47970",18171,171,"Indiana","IN",18,"Warren County"
"464","47978",18073,73,"Indiana","IN",18,"Jasper County"
"465","47561",18083,83,"Indiana","IN",18,"Knox County"
"466","47981",18157,157,"Indiana","IN",18,"Tippecanoe County"
"467","47855",18153,153,"Indiana","IN",18,"Sullivan County"
"468","47951",18111,111,"Indiana","IN",18,"Newton County"
"469","46996",18131,131,"Indiana","IN",18,"Pulaski County"
"470","47203",18005,5,"Indiana","IN",18,"Bartholomew County"
"471","47273",18079,79,"Indiana","IN",18,"Jennings County"
"472","46989",18053,53,"Indiana","IN",18,"Grant County"
"473","47303",18035,35,"Indiana","IN",18,"Delaware County"
"474","46985",18131,131,"Indiana","IN",18,"Pulaski County"
"475","47304",18035,35,"Indiana","IN",18,"Delaware County"
"476","47201",18013,13,"Indiana","IN",18,"Brown County"
"477","47227",18079,79,"Indiana","IN",18,"Jennings County"
"478","46960",18149,149,"Indiana","IN",18,"Starke County"
"479","46565",18087,87,"Indiana","IN",18,"LaGrange County"
"480","46628",18141,141,"Indiana","IN",18,"St. Joseph County"
"481","46721",18033,33,"Indiana","IN",18,"DeKalb County"
"482","46725",18183,183,"Indiana","IN",18,"Whitley County"
"483","46536",18141,141,"Indiana","IN",18,"St. Joseph County"
"484","46539",18085,85,"Indiana","IN",18,"Kosciusko County"
"485","46574",18141,141,"Indiana","IN",18,"St. Joseph County"
"486","46730",18033,33,"Indiana","IN",18,"DeKalb County"
"487","47036",18047,47,"Indiana","IN",18,"Franklin County"
"488","46130",18145,145,"Indiana","IN",18,"Shelby County"
"489","46785",18033,33,"Indiana","IN",18,"DeKalb County"
"490","46792",18179,179,"Indiana","IN",18,"Wells County"
"491","46926",18017,17,"Indiana","IN",18,"Cass County"
"492","46256",18057,57,"Indiana","IN",18,"Hamilton County"
"493","46278",18063,63,"Indiana","IN",18,"Hendricks County"
"494","46144",18145,145,"Indiana","IN",18,"Shelby County"
"495","47975",18171,171,"Indiana","IN",18,"Warren County"
"496","47557",18083,83,"Indiana","IN",18,"Knox County"
"497","47957",18131,131,"Indiana","IN",18,"Pulaski County"
"498","47930",18157,157,"Indiana","IN",18,"Tippecanoe County"
"499","47948",18111,111,"Indiana","IN",18,"Newton County"
"500","46952",18179,179,"Indiana","IN",18,"Wells County"
"501","47224",18137,137,"Indiana","IN",18,"Ripley County"
"502","47281",18071,71,"Indiana","IN",18,"Jackson County"
"503","46940",18069,69,"Indiana","IN",18,"Huntington County"
"504","46567",18039,39,"Indiana","IN",18,"Elkhart County"
"505","46069",18023,23,"Indiana","IN",18,"Clinton County"
"506","47917",18171,171,"Indiana","IN",18,"Warren County"
"507","47940",18107,107,"Indiana","IN",18,"Montgomery County"
"508","47588",18123,123,"Indiana","IN",18,"Perry County"
"509","47629",18173,173,"Indiana","IN",18,"Warrick County"
"510","46050",18011,11,"Indiana","IN",18,"Boone County"
"511","46910",18103,103,"Indiana","IN",18,"Miami County"
"512","46902",18159,159,"Indiana","IN",18,"Tipton County"
"513","47990",18045,45,"Indiana","IN",18,"Fountain County"
"514","47647",18051,51,"Indiana","IN",18,"Gibson County"
"515","46115",18059,59,"Indiana","IN",18,"Hancock County"
"516","46864",18003,3,"Indiana","IN",18,"Allen County"
"517","46929",18067,67,"Indiana","IN",18,"Howard County"
"518","46146",18139,139,"Indiana","IN",18,"Rush County"
"519","46154",18059,59,"Indiana","IN",18,"Hancock County"
"520","47573",18083,83,"Indiana","IN",18,"Knox County"
"521","47274",18079,79,"Indiana","IN",18,"Jennings County"
"522","47236",18005,5,"Indiana","IN",18,"Bartholomew County"
"523","46975",18099,99,"Indiana","IN",18,"Marshall County"
"524","46702",18169,169,"Indiana","IN",18,"Wabash County"
"525","46903",18067,67,"Indiana","IN",18,"Howard County"
"526","46285",18097,97,"Indiana","IN",18,"Marion County"
"527","46151",18081,81,"Indiana","IN",18,"Johnson County"
"528","46968",18149,149,"Indiana","IN",18,"Starke County"
"529","47702",18163,163,"Indiana","IN",18,"Vanderburgh County"
"530","46755",18033,33,"Indiana","IN",18,"DeKalb County"
"531","47522",18101,101,"Indiana","IN",18,"Martin County"
"532","47240",18047,47,"Indiana","IN",18,"Franklin County"
"533","47639",18173,173,"Indiana","IN",18,"Warrick County"
"534","47234",18005,5,"Indiana","IN",18,"Bartholomew County"
"535","47367",18035,35,"Indiana","IN",18,"Delaware County"
"536","46140",18139,139,"Indiana","IN",18,"Rush County"
"537","46731",18001,1,"Indiana","IN",18,"Adams County"
"538","47730",18163,163,"Indiana","IN",18,"Vanderburgh County"
"539","47437",18093,93,"Indiana","IN",18,"Lawrence County"
"540","46163",18097,97,"Indiana","IN",18,"Marion County"
"541","46570",18049,49,"Indiana","IN",18,"Fulton County"
"542","46740",18179,179,"Indiana","IN",18,"Wells County"
"543","47371",18135,135,"Indiana","IN",18,"Randolph County"
"544","47358",18177,177,"Indiana","IN",18,"Wayne County"
"545","47731",18163,163,"Indiana","IN",18,"Vanderburgh County"
"546","47223",18137,137,"Indiana","IN",18,"Ripley County"
"547","46733",18179,179,"Indiana","IN",18,"Wells County"
"548","47024",18041,41,"Indiana","IN",18,"Fayette County"
"549","46064",18057,57,"Indiana","IN",18,"Hamilton County"
"550","47338",18009,9,"Indiana","IN",18,"Blackford County"
"551","46171",18021,21,"Indiana","IN",18,"Clay County"
"552","46867",18003,3,"Indiana","IN",18,"Allen County"
"553","47282",18079,79,"Indiana","IN",18,"Jennings County"
"554","46784",18087,87,"Indiana","IN",18,"LaGrange County"
"555","47445",18055,55,"Indiana","IN",18,"Greene County"
"556","46563",18141,141,"Indiana","IN",18,"St. Joseph County"
"557","47228",18071,71,"Indiana","IN",18,"Jackson County"
"558","47852",18153,153,"Indiana","IN",18,"Sullivan County"
"559","46995",18067,67,"Indiana","IN",18,"Howard County"
"560","46998",18017,17,"Indiana","IN",18,"Cass County"
"561","47435",18013,13,"Indiana","IN",18,"Brown County"
"562","47167",18175,175,"Indiana","IN",18,"Washington County"
"563","47613",18173,173,"Indiana","IN",18,"Warrick County"
"564","47136",18061,61,"Indiana","IN",18,"Harrison County"
"565","47601",18173,173,"Indiana","IN",18,"Warrick County"
"566","47165",18043,43,"Indiana","IN",18,"Floyd County"
"567","47166",18061,61,"Indiana","IN",18,"Harrison County"
"568","47612",18129,129,"Indiana","IN",18,"Posey County"
"569","47122",18061,61,"Indiana","IN",18,"Harrison County"
"570","47150",18019,19,"Indiana","IN",18,"Clark County"
"571","47125",18117,117,"Indiana","IN",18,"Orange County"
"572","47043",18155,155,"Indiana","IN",18,"Switzerland County"
"573","46001",18095,95,"Indiana","IN",18,"Madison County"
"574","47001",18115,115,"Indiana","IN",18,"Ohio County"
"575","47030",18047,47,"Indiana","IN",18,"Franklin County"
"576","47037",18137,137,"Indiana","IN",18,"Ripley County"
"577","46048",18095,95,"Indiana","IN",18,"Madison County"
"578","46062",18057,57,"Indiana","IN",18,"Hamilton County"
"579","46123",18063,63,"Indiana","IN",18,"Hendricks County"
"580","46049",18159,159,"Indiana","IN",18,"Tipton County"
"581","46795",18087,87,"Indiana","IN",18,"LaGrange County"
"582","46803",18003,3,"Indiana","IN",18,"Allen County"
"583","46814",18003,3,"Indiana","IN",18,"Allen County"
"584","46911",18103,103,"Indiana","IN",18,"Miami County"
"585","46915",18015,15,"Indiana","IN",18,"Carroll County"
"586","46901",18067,67,"Indiana","IN",18,"Howard County"
"587","46779",18151,151,"Indiana","IN",18,"Steuben County"
"588","46781",18179,179,"Indiana","IN",18,"Wells County"
"589","47390",18135,135,"Indiana","IN",18,"Randolph County"
"590","47353",18161,161,"Indiana","IN",18,"Union County"
"591","47443",18055,55,"Indiana","IN",18,"Greene County"
"592","47516",18083,83,"Indiana","IN",18,"Knox County"
"593","47521",18037,37,"Indiana","IN",18,"Dubois County"
"594","47531",18147,147,"Indiana","IN",18,"Spencer County"
"595","47532",18147,147,"Indiana","IN",18,"Spencer County"
"596","47465",18055,55,"Indiana","IN",18,"Greene County"
"597","47359",18179,179,"Indiana","IN",18,"Wells County"
"598","46260",18097,97,"Indiana","IN",18,"Marion County"
"599","46244",18097,97,"Indiana","IN",18,"Marion County"
"600","46259",18097,97,"Indiana","IN",18,"Marion County"
"601","46319",18089,89,"Indiana","IN",18,"Lake County"
"602","46365",18091,91,"Indiana","IN",18,"LaPorte County"
"603","46368",18127,127,"Indiana","IN",18,"Porter County"
"604","46392",18073,73,"Indiana","IN",18,"Jasper County"
"605","46410",18089,89,"Indiana","IN",18,"Lake County"
"606","46391",18091,91,"Indiana","IN",18,"LaPorte County"
"607","46516",18039,39,"Indiana","IN",18,"Elkhart County"
"608","46381",18111,111,"Indiana","IN",18,"Newton County"
"609","46382",18091,91,"Indiana","IN",18,"LaPorte County"
"610","46201",18097,97,"Indiana","IN",18,"Marion County"
"611","46175",18133,133,"Indiana","IN",18,"Putnam County"
"612","46161",18145,145,"Indiana","IN",18,"Shelby County"
"613","46166",18109,109,"Indiana","IN",18,"Morgan County"
"614","47807",18167,167,"Indiana","IN",18,"Vigo County"
"615","47586",18123,123,"Indiana","IN",18,"Perry County"
"616","47553",18101,101,"Indiana","IN",18,"Martin County"
"617","47952",18045,45,"Indiana","IN",18,"Fountain County"
"618","47834",18121,121,"Indiana","IN",18,"Parke County"
"619","47994",18107,107,"Indiana","IN",18,"Montgomery County"
"620","47949",18045,45,"Indiana","IN",18,"Fountain County"
"621","47578",18083,83,"Indiana","IN",18,"Knox County"
"622","47929",18181,181,"Indiana","IN",18,"White County"
"623","47932",18045,45,"Indiana","IN",18,"Fountain County"
"624","46936",18067,67,"Indiana","IN",18,"Howard County"
"625","46933",18053,53,"Indiana","IN",18,"Grant County"
"626","46962",18085,85,"Indiana","IN",18,"Kosciusko County"
"627","47305",18035,35,"Indiana","IN",18,"Delaware County"
"628","46967",18017,17,"Indiana","IN",18,"Cass County"
"629","47327",18177,177,"Indiana","IN",18,"Wayne County"
"630","47283",18031,31,"Indiana","IN",18,"Decatur County"
"631","46950",18017,17,"Indiana","IN",18,"Cass County"
"632","46552",18091,91,"Indiana","IN",18,"LaPorte County"
"633","46580",18085,85,"Indiana","IN",18,"Kosciusko County"
"634","46613",18141,141,"Indiana","IN",18,"St. Joseph County"
"635","46540",18039,39,"Indiana","IN",18,"Elkhart County"
"636","46616",18141,141,"Indiana","IN",18,"St. Joseph County"
"637","46538",18085,85,"Indiana","IN",18,"Kosciusko County"
"638","46601",18141,141,"Indiana","IN",18,"St. Joseph County"
"639","46704",18003,3,"Indiana","IN",18,"Allen County"
"640","46637",18141,141,"Indiana","IN",18,"St. Joseph County"
"641","47138",18019,19,"Indiana","IN",18,"Clark County"
"642","47162",18019,19,"Indiana","IN",18,"Clark County"
"643","47724",18163,163,"Indiana","IN",18,"Vanderburgh County"
"644","47106",18043,43,"Indiana","IN",18,"Floyd County"
"645","46121",18063,63,"Indiana","IN",18,"Hendricks County"
"646","46133",18041,41,"Indiana","IN",18,"Fayette County"
"647","46855",18003,3,"Indiana","IN",18,"Allen County"
"648","46917",18015,15,"Indiana","IN",18,"Carroll County"
"649","47427",18021,21,"Indiana","IN",18,"Clay County"
"650","46402",18089,89,"Indiana","IN",18,"Lake County"
"651","46182",18139,139,"Indiana","IN",18,"Rush County"
"652","47801",18167,167,"Indiana","IN",18,"Vigo County"
"653","47845",18021,21,"Indiana","IN",18,"Clay County"
"654","46550",18099,99,"Indiana","IN",18,"Marshall County"
"655","46714",18001,1,"Indiana","IN",18,"Adams County"
"656","47032",18137,137,"Indiana","IN",18,"Ripley County"
"657","47011",18115,115,"Indiana","IN",18,"Ohio County"
"658","46068",18067,67,"Indiana","IN",18,"Howard County"
"659","46240",18057,57,"Indiana","IN",18,"Hamilton County"
"660","46236",18059,59,"Indiana","IN",18,"Hancock County"
"661","47596",18083,83,"Indiana","IN",18,"Knox County"
"662","46971",18103,103,"Indiana","IN",18,"Miami County"
"663","46957",18053,53,"Indiana","IN",18,"Grant County"
"664","47160",18061,61,"Indiana","IN",18,"Harrison County"
"665","46077",18097,97,"Indiana","IN",18,"Marion County"
"666","46045",18159,159,"Indiana","IN",18,"Tipton County"
"667","46932",18103,103,"Indiana","IN",18,"Miami County"
"668","47373",18135,135,"Indiana","IN",18,"Randolph County"
"669","47920",18181,181,"Indiana","IN",18,"White County"
"670","46103",18063,63,"Indiana","IN",18,"Hendricks County"
"671","47405",18105,105,"Indiana","IN",18,"Monroe County"
"672","47519",18027,27,"Indiana","IN",18,"Daviess County"
"673","47840",18133,133,"Indiana","IN",18,"Putnam County"
"674","47460",18105,105,"Indiana","IN",18,"Monroe County"
"675","47906",18181,181,"Indiana","IN",18,"White County"
"676","47983",18157,157,"Indiana","IN",18,"Tippecanoe County"
"677","46747",18033,33,"Indiana","IN",18,"DeKalb County"
"678","46861",18003,3,"Indiana","IN",18,"Allen County"
"679","47858",18153,153,"Indiana","IN",18,"Sullivan County"
"680","47017",18115,115,"Indiana","IN",18,"Ohio County"
"681","47995",18073,73,"Indiana","IN",18,"Jasper County"
"682","46562",18183,183,"Indiana","IN",18,"Whitley County"
"683","46860",18003,3,"Indiana","IN",18,"Allen County"
"684","47841",18119,119,"Indiana","IN",18,"Owen County"
"685","46374",18131,131,"Indiana","IN",18,"Pulaski County"
"686","47660",18173,173,"Indiana","IN",18,"Warrick County"
"687","46047",18159,159,"Indiana","IN",18,"Tipton County"
"688","47137",18123,123,"Indiana","IN",18,"Perry County"
"689","47959",18073,73,"Indiana","IN",18,"Jasper County"
"690","46117",18065,65,"Indiana","IN",18,"Henry County"
"691","46865",18003,3,"Indiana","IN",18,"Allen County"
"692","46857",18003,3,"Indiana","IN",18,"Allen County"
"693","47263",18031,31,"Indiana","IN",18,"Decatur County"
"694","46922",18049,49,"Indiana","IN",18,"Fulton County"
"695","46789",18087,87,"Indiana","IN",18,"LaGrange County"
"696","47326",18001,1,"Indiana","IN",18,"Adams County"
"697","47654",18051,51,"Indiana","IN",18,"Gibson County"
"698","46748",18033,33,"Indiana","IN",18,"DeKalb County"
"699","46032",18011,11,"Indiana","IN",18,"Boone County"
"700","46769",18001,1,"Indiana","IN",18,"Adams County"
"701","46787",18069,69,"Indiana","IN",18,"Huntington County"
"702","46345",18091,91,"Indiana","IN",18,"LaPorte County"
"703","47750",18163,163,"Indiana","IN",18,"Vanderburgh County"
"704","47545",18037,37,"Indiana","IN",18,"Dubois County"
"705","47954",18133,133,"Indiana","IN",18,"Putnam County"
"706","46213",18097,97,"Indiana","IN",18,"Marion County"
"707","47536",18147,147,"Indiana","IN",18,"Spencer County"
"708","47881",18021,21,"Indiana","IN",18,"Clay County"
"709","47982",18171,171,"Indiana","IN",18,"Warren County"
"710","46283",18097,97,"Indiana","IN",18,"Marion County"
"711","47272",18139,139,"Indiana","IN",18,"Rush County"
"712","46380",18073,73,"Indiana","IN",18,"Jasper County"
"713","47747",18163,163,"Indiana","IN",18,"Vanderburgh County"
"714","46156",18031,31,"Indiana","IN",18,"Decatur County"
"715","47243",18019,19,"Indiana","IN",18,"Clark County"
"716","47620",18129,129,"Indiana","IN",18,"Posey County"
"717","47710",18163,163,"Indiana","IN",18,"Vanderburgh County"
"718","47711",18163,163,"Indiana","IN",18,"Vanderburgh County"
"719","47129",18019,19,"Indiana","IN",18,"Clark County"
"720","47631",18129,129,"Indiana","IN",18,"Posey County"
"721","47649",18051,51,"Indiana","IN",18,"Gibson County"
"722","47712",18163,163,"Indiana","IN",18,"Vanderburgh County"
"723","47720",18163,163,"Indiana","IN",18,"Vanderburgh County"
"724","47116",18025,25,"Indiana","IN",18,"Crawford County"
"725","47611",18147,147,"Indiana","IN",18,"Spencer County"
"726","47713",18163,163,"Indiana","IN",18,"Vanderburgh County"
"727","47151",18043,43,"Indiana","IN",18,"Floyd County"
"728","47031",18137,137,"Indiana","IN",18,"Ripley County"
"729","47003",18161,161,"Indiana","IN",18,"Union County"
"730","46011",18095,95,"Indiana","IN",18,"Madison County"
"731","47018",18029,29,"Indiana","IN",18,"Dearborn County"
"732","47041",18137,137,"Indiana","IN",18,"Ripley County"
"733","46126",18145,145,"Indiana","IN",18,"Shelby County"
"734","46017",18095,95,"Indiana","IN",18,"Madison County"
"735","46802",18003,3,"Indiana","IN",18,"Allen County"
"736","46808",18003,3,"Indiana","IN",18,"Allen County"
"737","46750",18069,69,"Indiana","IN",18,"Huntington County"
"738","46765",18003,3,"Indiana","IN",18,"Allen County"
"739","46794",18113,113,"Indiana","IN",18,"Noble County"
"740","46746",18087,87,"Indiana","IN",18,"LaGrange County"
"741","47424",18055,55,"Indiana","IN",18,"Greene County"
"742","47362",18065,65,"Indiana","IN",18,"Henry County"
"743","47513",18037,37,"Indiana","IN",18,"Dubois County"
"744","47523",18173,173,"Indiana","IN",18,"Warrick County"
"745","47387",18065,65,"Indiana","IN",18,"Henry County"
"746","47449",18055,55,"Indiana","IN",18,"Greene County"
"747","47380",18075,75,"Indiana","IN",18,"Jay County"
"748","46228",18097,97,"Indiana","IN",18,"Marion County"
"749","46304",18127,127,"Indiana","IN",18,"Porter County"
"750","46394",18089,89,"Indiana","IN",18,"Lake County"
"751","46403",18089,89,"Indiana","IN",18,"Lake County"
"752","46321",18089,89,"Indiana","IN",18,"Lake County"
"753","46408",18089,89,"Indiana","IN",18,"Lake County"
"754","46350",18091,91,"Indiana","IN",18,"LaPorte County"
"755","46360",18127,127,"Indiana","IN",18,"Porter County"
"756","46366",18149,149,"Indiana","IN",18,"Starke County"
"757","46411",18089,89,"Indiana","IN",18,"Lake County"
